BEVOEGD GEZAG NUMMER;BRIN NUMMER;INSTELLINGSNAAM;STRAATNAAM;HUISNUMMER-TOEVOEGING;POSTCODE;PLAATSNAAM;PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;DENOMINATIE;TELEFOONNUMMER;INTERNETADRES;STRAATNAAM CORRESPONDENTIEADRES;HUISNUMMER-TOEVOEGING CORRESPONDENTIEADRES;POSTCODE CORRESPONDENTIEADRES;PLAATSNAAM CORRESPONDENTIEADRES
41191;08SX;Openbare Basisschool Teun De Jager;Molenweg;11;1871 CD;SCHOORL;Noord-Holland;0373;BERGEN NH;Openbaar;0725091460;www.teundejager.nl;Molenweg;11;1871 CD;SCHOORL
41191;08TK;Basisschool De Tweemaster;Boeijerstraat;14;1483 TH;DE RIJP;Noord-Holland;0361;ALKMAAR;Openbaar;0299673396;www.de2master.nl;Postbus;63;1483 ZH;DE RIJP
41191;09HP;Lucebertschool;Zakedijkje;38-A;1862 HB;BERGEN NH;Noord-Holland;0373;BERGEN NH;Openbaar;0725895295;www.lucebertschool.nl;Zakedijkje;38-A;1862 HB;BERGEN NH
41191;09IW;Openbare Basisschool W J Driessen;F. Wiedijk Jznstraat;1;1843 JS;GROOTSCHERMER;Noord-Holland;0361;ALKMAAR;Openbaar;0299671378;www.driessenschool.nl;F. Wiedijk Jznstraat;1;1843 JS;GROOTSCHERMER
41191;09RR;Openbare Basisschool Vinckhuysen;Kanaaldijk;3;1486 MG;WEST-GRAFTDIJK;Noord-Holland;0361;ALKMAAR;Openbaar;0756411387;www.vinckhuysenschool.xl.nl;Kanaaldijk;3;1486 MG;WEST-GRAFTDIJK
41191;10UV;van Reenenschool;Spaanschepad;1;1861 LM;BERGEN NH;Noord-Holland;0373;BERGEN NH;Openbaar;0725812386;www.vanreenenschool.nl;Spaanschepad;1;1861 LM;BERGEN NH
41191;10VU;Openbare Basisschool de Wiekslag;Erf;1;1841 GR;STOMPETOREN;Noord-Holland;0361;ALKMAAR;Openbaar;0725039416;www.obswiekslag.nl;Erf;1;1841 GR;STOMPETOREN
41191;11JQ;De Zuidwester;Boekenstein;43;1852 WS;HEILOO;Noord-Holland;0399;HEILOO;Openbaar;0725320308;www.obsdezuidwester.nl;Boekenstein;43;1852 WS;HEILOO
41191;11SK;Basisschool Juliana van Stolberg;Juliana van Stolbergstr;3;1901 CE;CASTRICUM;Noord-Holland;0383;CASTRICUM;Openbaar;0251651250;www.jvscas.nl;Juliana van Stolbergstr;3;1901 CE;CASTRICUM
41191;11UC;Basisschool de Boswaid;Guyotte v IJsselsteinln;34;1934 GN;EGMOND AAN DEN HOEF;Noord-Holland;0373;BERGEN NH;Openbaar;0725061761;www.boswaid.nl;Guyotte v IJsselsteinln;34;1934 GN;EGMOND AAN DEN HOEF
41191;12CT;Basisschool de Sokkerwei;Sokkerwei;4;1901 KZ;CASTRICUM;Noord-Holland;0383;CASTRICUM;Openbaar;0251651554;www.sokkerwei.nl;Sokkerwei;4;1901 KZ;CASTRICUM
41191;12TX;Basisschool De Klimop;Rooseveltlaan;1;1902 DH;CASTRICUM;Noord-Holland;0383;CASTRICUM;Openbaar;0251651656;www.obsdeklimopcastricum.nl;Postbus;319;1900 AH;CASTRICUM
41191;12VE;Basisschool de Driemaster;Admiraal de Ruyterweg;2;1931 VE;EGMOND AAN ZEE;Noord-Holland;0373;BERGEN NH;Openbaar;0725061661;www.obsdriemaster.nl;Admiraal de Ruyterweg;2;1931 VE;EGMOND AAN ZEE
41191;13AE;Basisschool Montessori;Koekoeksbloem;55;1902 GK;CASTRICUM;Noord-Holland;0383;CASTRICUM;Openbaar;0251654888;www.obsdemontessori.nl;Koekoeksbloem;55;1902 GK;CASTRICUM
41191;13BW;De Springschans;Breedelaan;6;1851 MA;HEILOO;Noord-Holland;0399;HEILOO;Openbaar;0725331327;www.obsdespringschans.nl;Breedelaan;6;1851 MA;HEILOO
41191;24MY;Openbare Basisschool Meander;De Hucht;2;1851 ZC;HEILOO;Noord-Holland;0399;HEILOO;Openbaar;0725339935;www.basisschoolmeander.nl;De Hucht;2;1851 ZC;HEILOO
41191;24UA;Openbare Basisschool De Wissel;De Hoop;3;1911 KX;UITGEEST;Noord-Holland;0450;UITGEEST;Openbaar;0251880707;www.dewisseluitgeest.nl;De Hoop;3;1911 KX;UITGEEST
41251;03TL;Basisschool Toermalijn;Marktstraat;22;1521 DZ;WORMERVEER;Noord-Holland;0479;ZAANSTAD;Samenwerking PC, RK;0756282467;www.icb-toermalijn.nl;Marktstraat;22;1521 DZ;WORMERVEER
41251;05RV;Christelijke Basisschool De Korenaar;Dokter de Boerstraat;42;1511 VH;OOSTZAAN;Noord-Holland;0431;OOSTZAAN;Protestants-Christelijk;0756841468;www.korenaar.nl;Dokter de Boerstraat;42;1511 VH;OOSTZAAN
41251;05UN;Christelijke Basisschool De Rank;J J Allanstraat;149;1551 RD;WESTZAAN;Noord-Holland;0479;ZAANSTAD;Protestants-Christelijk;0756166683;www.de-rank.nl;J J Allanstraat;149;1551 RD;WESTZAAN
41251;07TN;Rooms Katholieke Jenaplanschool De Bijenkorf;Saenredamstraat;36;1566 KM;ASSENDELFT;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0756284077;www.jenaplanschooldebijenkorf.nl;Postbus;82;1560 AB;KROMMENIE
41251;08XR;Rooms Katholieke Basisschool Willibrord;Symon Claeszstraat;9;1502 VD;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0756163212;www.bs-willibrord.nl;Symon Claeszstraat;9;1502 VD;ZAANDAM
41251;08YN;De Golfbreker;Papiermolen;18;1541 RT;KOOG AAN DE ZAAN;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0756157936;www.de-golfbreker.nl;Papiermolen;18;1541 RT;KOOG AAN DE ZAAN
41251;08YO;De Hoeksteen;Braillestraat;2;1561 JP;KROMMENIE;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0756284336;www.de-hoeksteen.nl;Braillestraat;2;1561 JP;KROMMENIE
41251;09CL;Christelijke Basisschool De Evenaar;Jupiterstraat;139;1562 WP;KROMMENIE;Noord-Holland;0479;ZAANSTAD;Protestants-Christelijk;0756216167;                                                                                ;Jupiterstraat;139;1562 WP;KROMMENIE
41251;09VE;Paus Joannesschool;De Weer;25;1504 AH;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0752010114;www.paus-joannes.nl;De Weer;25;1504 AH;ZAANDAM
41251;09WP;De Regenboog;Brandakkerstraat;8;1566 XD;ASSENDELFT;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0756873782;www.bs-regenboog.nl;Brandakkerstraat;8;1566 XD;ASSENDELFT
41251;10OD;Interconfessionele Basisschool de Windroos;Galeistraat;2;1503 TJ;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Algemeen bijzonder;0756169431;                                                                                ;Galeistraat;2;1503 TJ;ZAANDAM
41251;15UZ;Basisschool de Piramide;Boschjesstraat;66;1541 KL;KOOG AAN DE ZAAN;Noord-Holland;0479;ZAANSTAD;Samenwerking PC, RK;0756281046;www.de-piramide.nl;Postbus;94;1540 AB;KOOG AAN DE ZAAN
41251;15XF;Christelijke Basisschool Kleurenpracht;Klipperstraat;4;1503 AM;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Protestants-Christelijk;0756163929;www.cbs-kleurenpracht.nl;Klipperstraat;4;1503 AM;ZAANDAM
41251;16BA;Interconfessionele Basisschool De Vuurvogel;Eemmeer;15-B;1509 GL;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Algemeen bijzonder;0756168272;www.vuurvogel.nl;Eemmeer;15-B;1509 GL;ZAANDAM
41251;16DY;Christelijke Basisschool Tamarinde;Schaarsven;2-A;1504 AS;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Protestants-Christelijk;0756160638;www.tamarinde.nl;Schaarsven;2-A;1504 AS;ZAANDAM
41251;16JK;Christelijke basisschool De Saenparel;Herderinstraat;1;1502 ND;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Protestants-Christelijk;0756165734;www.saenparel.nl;Postbus;1252;1500 AG;ZAANDAM
41251;16YE;Interconfessionele Basisschool Wormer Wieken;De Balk;2-B;1531 PS;WORMER;Noord-Holland;0880;WORMERLAND;Samenwerking PC, RK;0756422300;www.wormerwieken.nl;De Balk;2-B;1531 PS;WORMER
41251;22KA;Chr Basisschool Het Baken;P A van Meverstraat;9-11;1507 XE;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Protestants-Christelijk;0756164886;www.het-baken.nl;P A van Meverstraat;9;1507 XE;ZAANDAM
41251;22KB;RK Basisschool de Rietvink;P A van Meverstraat;3;1507 XE;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Rooms-Katholiek;0756167719;www.de-rietvink.nl;Postbus;2005;1500 GA;ZAANDAM
41251;26BC;Interconfessionele Basisschool Octant;Blauwe Ring;90-A;1566 MZ;ASSENDELFT;Noord-Holland;0479;ZAANSTAD;Samenwerking PC, RK;0756573770;www.icb-octant.nl;Blauwe Ring;90-A;1566 MZ;ASSENDELFT
41251;27YV;Het SchatRijk;Rooswijkplein;10;1544 VZ;ZAANDIJK;Noord-Holland;0479;ZAANSTAD;Evangelisch;0756703333;www.hetschatrijk.nl;Rooswijkplein;10;1544 VZ;ZAANDIJK
41251;30AH;De Oceaan;Parkrijklaan;121-A;1567 HD;ASSENDELFT;Noord-Holland;0479;ZAANSTAD;Interconfessioneel;0756406375;www.de-oceaan.nl;Parkrijklaan;121-A;1567 HD;ASSENDELFT
41251;30FU;icbs Het Koraal;Kreekrijklaan;2;1567 LP;ASSENDELFT;Noord-Holland;0479;ZAANSTAD;Interconfessioneel;0756573168;www.het-koraal.nl;Postbus;94;1560 AB;KROMMENIE
41256;27MA;Islamitische Basisschool De Roos;Zuidervaart;2-B;1504 BA;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Islamitisch;0756162009;www.ibsderoos.nl;Zuidervaart;2-B;1504 BA;ZAANDAM
41256;30WZ;ibs De Roos;Mercuriusweg;2;1443 VB;PURMEREND;Noord-Holland;0439;PURMEREND;Islamitisch;0299840700;www.ibs-deroos.nl;Mercuriusweg;2;1443 VB;PURMEREND
41293;09LO;Basisschool Van der Brugghenschool;Thorbeckestraat;2;1272 HC;HUIZEN;Noord-Holland;0406;HUIZEN;Protestants-Christelijk;0355251365;www.vanderbrugghenschool.nl;Thorbeckestraat;2;1272 HC;HUIZEN
41293;10ZZ;Basisschool De Parel;Holleblok;6;1273 EG;HUIZEN;Noord-Holland;0406;HUIZEN;Protestants-Christelijk;0355257155;                                                                                ;Holleblok;6;1273 EG;HUIZEN
41293;11RH;Rehobothschool;Studiostraat;45;1276 NA;HUIZEN;Noord-Holland;0406;HUIZEN;Protestants-Christelijk;0355252982;                                                                                ;Studiostraat;45;1276 NA;HUIZEN
41293;11YP;Basisschool de Ark;Salland;2;1274 KL;HUIZEN;Noord-Holland;0406;HUIZEN;Protestants-Christelijk;0355266835;                                                                                ;Salland;2;1274 KL;HUIZEN
41293;12LB;PCBS Eben-Haezer;Jacob van Wassenaerstr;5;1272 BP;HUIZEN;Noord-Holland;0406;HUIZEN;Protestants-Christelijk;0355253276;www.ehshuizen.nl;Jacob van Wassenaerstr;5;1272 BP;HUIZEN
41296;04NH;Adriaan Roland Holstschool;Prins Hendriklaan;56;1862 EL;BERGEN NH;Noord-Holland;0373;BERGEN NH;Antroposofisch;0725813613;www.arhbergen.nl;Postbus;145;1860 AC;BERGEN NH
41296;06QZ;Westfriese Vrije School Parcival;Nachtegaal;146;1628 DJ;HOORN NH;Noord-Holland;0405;HOORN;Antroposofisch;0229231011;www.parcival-hoorn.nl;Postbus;3019;1620 GA;HOORN NH
41296;06RD;Vrije School Zaanstreek;Galjoenstraat;111-B;1503 AR;ZAANDAM;Noord-Holland;0479;ZAANSTAD;Antroposofisch;0756174047;www.vrijeschoolzaanstreek.nl;Galjoenstraat;111-B;1503 AR;ZAANDAM
41296;09DF;Vrije School Kennemerland;Weltevredenstraat;9;2022 VA;HAARLEM;Noord-Holland;0392;HAARLEM;Antroposofisch;0235373578;www.vrijeschoolhaarlem.nl;Postbus;2161;2002 CD;HAARLEM
41296;09NN;Rudolf Steinerschool;Sperwerstraat;1;1826 KL;ALKMAAR;Noord-Holland;0361;ALKMAAR;Antroposofisch;0725618602;www.rsteinerschool.nl;Sperwerstraat;1;1826 KL;ALKMAAR
41296;09ZG;Rudolf Steinerschool;Engelandlaan;2;2034 NA;HAARLEM;Noord-Holland;0392;HAARLEM;Antroposofisch;0235361378;www.vrijeschoolhaarlem.nl;Engelandlaan;2;2034 NA;HAARLEM
41296;24RA;Waterlandschool;Reigersbek;2-4;1441 SZ;PURMEREND;Noord-Holland;0439;PURMEREND;Antroposofisch;0299421672;www.vswaterland.nl;Reigersbek;2-4;1441 SZ;PURMEREND
41364;12LQ;De Phoenix;Keppelsloot;6;1721 HJ;BROEK OP LANGEDIJK;Noord-Holland;0416;LANGEDIJK;Openbaar;0226313821;www.dephoenix.nl;Keppelsloot;6;1721 HJ;BROEK OP LANGEDIJK
41364;12TT;De Wijde Veert;Platteven;44;1723 AB;NOORD-SCHARWOUDE;Noord-Holland;0416;LANGEDIJK;Openbaar;0226340827;www.dewijdeveert.nl;Postbus;2110;1723 ZM;NOORD-SCHARWOUDE
41364;13QD;De Grote en de Kleine Beer;Plutolaan;2-A;1702 CB;HEERHUGOWAARD;Noord-Holland;0398;HEERHUGOWAARD;Openbaar;0725714872;www.kgbhhw.nl;Plutolaan;2-A;1702 CB;HEERHUGOWAARD
41364;13UE;De Helix;Oosterweg Noord;41;1706 AA;HEERHUGOWAARD;Noord-Holland;0398;HEERHUGOWAARD;Openbaar;0725714458;www.obs-dehelix.nl;Oosterweg Noord;41;1706 AA;HEERHUGOWAARD
41364;14GU;obs De Carrousel;Smaragd;27;1703 GA;HEERHUGOWAARD;Noord-Holland;0398;HEERHUGOWAARD;Openbaar;0725715774;www.obsdecarrousel.com;Postbus;1168;1700 BD;HEERHUGOWAARD
41364;15LN;Montessorischool Heerhugowaard;Smaragd;32;1703 GB;HEERHUGOWAARD;Noord-Holland;0398;HEERHUGOWAARD;Algemeen bijzonder;0725712888;www.montessorischool-hhw.nl;Postbus;1010;1700 BA;HEERHUGOWAARD
41364;25KD;OBS Atalanta;Zonnegloren;1;1704 ZE;HEERHUGOWAARD;Noord-Holland;0398;HEERHUGOWAARD;Openbaar;0725347115;www.obs-atalanta.nl;Zonnegloren;1;1704 ZE;HEERHUGOWAARD
41364;27LU;Openbare Basisschool De Hasselbraam;Anna Polaktuin;26;1705 JS;HEERHUGOWAARD;Noord-Holland;0398;HEERHUGOWAARD;Openbaar;0725726786;www.dehasselbraam.com;Anna Polaktuin;26;1705 JS;HEERHUGOWAARD
41375;12IF;Openbare Basisschool het Kompas;Drechtstraat;9;1946 AZ;BEVERWIJK;Noord-Holland;0375;BEVERWIJK;Openbaar;0251231291;                                                                                ;Drechtstraat;9;1946 AZ;BEVERWIJK
41375;12YB;Openbare Basisschool de Sterrekijker;Van der Hoopstraat;54;1945 TT;BEVERWIJK;Noord-Holland;0375;BEVERWIJK;Openbaar;0251243816;                                                                                ;Van der Hoopstraat;54;1945 TT;BEVERWIJK
41375;13SP;Openbare Basisschool 't Kraaienest;Laan van Blois;193;1943 MH;BEVERWIJK;Noord-Holland;0375;BEVERWIJK;Openbaar;0251223467;                                                                                ;Laan van Blois;193;1943 MH;BEVERWIJK
41375;13ZN;Pleiaden-School;Pleiadenplantsoen;63;1973 BS;IJMUIDEN;Noord-Holland;0453;VELSEN;Openbaar;0255511233;www.pleiaden.nl;Pleiadenplantsoen;63;1973 BS;IJMUIDEN
41375;14CX;De Vuurtoren;Koningsplein;1;1975 DR;IJMUIDEN;Noord-Holland;0453;VELSEN;Openbaar;0255514452;www.obs-devuurtoren.nl;Koningsplein;1;1975 DR;IJMUIDEN
41375;14FQ;De Vliegende Hollander;Casembrootstraat;58;1972 CC;IJMUIDEN;Noord-Holland;0453;VELSEN;Openbaar;0255514471;www.vliegendehollander.net;Casembrootstraat;58;1972 CC;IJMUIDEN
41375;14QJ;Bosbeekschool;Burg Enschedelaan;66;2071 AW;SANTPOORT-NOORD;Noord-Holland;0453;VELSEN;Openbaar;0235377037;                                                                                ;Bickerlaan;2-A;2071 DC;SANTPOORT-NOORD
41375;15AP;Jan Campertschool;Driehuizerkerkweg;34;1985 EL;DRIEHUIS NH;Noord-Holland;0453;VELSEN;Openbaar;0255514354;                                                                                ;Driehuizerkerkweg;34;1985 EL;DRIEHUIS NH
41375;15FX;Brederode Daltonschool;Willem de Zwijgerlaan;110;2082 BD;SANTPOORT-ZUID;Noord-Holland;0453;VELSEN;Openbaar;0235377038;www.brederodedalton.nl;Willem de Zwijgerlaan;110;2082 BD;SANTPOORT-ZUID
41375;18PW;Basisschool De Zevenhoeven;Maerelaan;248-A;1963 KH;HEEMSKERK;Noord-Holland;0396;HEEMSKERK;Openbaar;0251234506;www.zevenhoeven.nl;Maerelaan;248-A;1963 KH;HEEMSKERK
41375;18QY;Bs De Kariboe;Rameaustraat;6;1962 CA;HEEMSKERK;Noord-Holland;0396;HEEMSKERK;Openbaar;0251230972;www.kariboe.nl;Rameaustraat;6;1962 CA;HEEMSKERK
41375;18SU;Openbare Basisschool t Tweespan;Duitslandlaan;7;1966 XA;HEEMSKERK;Noord-Holland;0396;HEEMSKERK;Openbaar;0251234444;www.tweespan.net;Duitslandlaan;7;1966 XA;HEEMSKERK
41375;18TL;Basisschool De Zilvermeeuw;De Visserstraat;6-A;1964 ST;HEEMSKERK;Noord-Holland;0396;HEEMSKERK;Openbaar;0251232646;www.obsdezilvermeeuw.nl;De Visserstraat;6-A;1964 ST;HEEMSKERK
41375;23UL;Openbare Basisschool De Pionier;Floraronde;293;1991 LB;VELSERBROEK;Noord-Holland;0453;VELSEN;Openbaar;0235389381;www.depioniervelserbroek.nl;Floraronde;293;1991 LB;VELSERBROEK
41375;27ML;Openbare Basisschool De Zeester;Pieter Cheeuwenlaan;6;1948 DD;BEVERWIJK;Noord-Holland;0375;BEVERWIJK;Openbaar;0251205661;www.de-zeester.nl;Pieter Cheeuwenlaan;6;1948 DD;BEVERWIJK
41376;04HM;Jenaplanschool De Sterrenwachter;Lindelaan;108;1231 CN;LOOSDRECHT;Noord-Holland;1696;WIJDEMEREN;Algemeen bijzonder;0355821003;www.loosdrecht.sterrenwachter.nl;Postbus;55;1230 AB;LOOSDRECHT
41376;05WK;Schoolvereniging De Larense Montessorischool;De Leemkuil;4;1251 AR;LAREN NH;Noord-Holland;0417;LAREN;Algemeen bijzonder;0355383054;www.montessorilaren.nl;De Leemkuil;4;1251 AR;LAREN NH
41376;06BO;Curtevenne-Basisschool;Parklaan;3;1241 BG;KORTENHOEF;Noord-Holland;1696;WIJDEMEREN;Openbaar;0356561019;www.curtevenneschool.nl;Postbus;118;1243 ZJ;'S-GRAVELAND
41376;08FE;Basisschool De Vinkenbaan;Tesselschadelaan;75;1399 HX;MUIDERBERG;Noord-Holland;1942;GOOISE MEREN;Openbaar;0294261769;www.vinkenbaan.nl;Tesselschadelaan;75;1399 HX;MUIDERBERG
41376;08JZ;Dr Maria Montessorischool;Vd Duyn van Maasdamlaan;30;1272 EM;HUIZEN;Noord-Holland;0406;HUIZEN;Algemeen bijzonder;0355252643;www.mariamontessori.nl;Vd Duyn van Maasdamlaan;30;1272 EM;HUIZEN
41376;09JV;Tweede Montessorischool;Holleblok;10;1273 EG;HUIZEN;Noord-Holland;0406;HUIZEN;Algemeen bijzonder;0355252772;www.2emontessorischool.nl;Holleblok;10;1273 EG;HUIZEN
41376;10DA;Openbare Basisschool De Triangel;Singel;6;1381 AT;WEESP;Noord-Holland;0457;WEESP;Openbaar;0294413509;www.triangelweesp.nl;Singel;6;1381 AT;WEESP
41376;11AY;Godelindeschool;Godelindeweg;14-C;1412 HD;NAARDEN;Noord-Holland;1942;GOOISE MEREN;Openbaar;0356957811;www.godelindeschool.nl;Godelindeweg;14-C;1412 HD;NAARDEN
41376;11NU;Comeniusschool voor Basisonderwijs;Cort van der Lindenlaan;1;1412 BW;NAARDEN;Noord-Holland;1942;GOOISE MEREN;Openbaar;0356941362;www.comeniusschool.nl;Cort van der Lindenlaan;1;1412 BW;NAARDEN
41376;11OB;Montessorischool Gouden Kraal;Hoofdweg;107;1275 AB;HUIZEN;Noord-Holland;0406;HUIZEN;Openbaar;0355257271;www.degoudenkraal.nl;Hoofdweg;107;1275 AB;HUIZEN
41376;11UH;Basisschool de Hobbedob;Schoolpad;3;1383 EA;WEESP;Noord-Holland;0457;WEESP;Openbaar;0294418435;www.hobbedob.nl;Schoolpad;3;1383 EA;WEESP
41376;12RE;Openbare Basisschool Kamperfoelie;Delta;37-39;1273 LC;HUIZEN;Noord-Holland;0406;HUIZEN;Openbaar;0355252561;www.kamperfoelieschool.nl;Delta;37-39;1273 LC;HUIZEN
41376;18ED;Meester Kremer-School;Reigerlaan;7;1394 CK;NEDERHORST DEN BERG;Noord-Holland;1696;WIJDEMEREN;Openbaar;0294251522;                                                                                ;Reigerlaan;7;1394 CK;NEDERHORST DEN BERG
41376;18IC;Basisschool Bijvanck;Levensboom;4;1261 MX;BLARICUM;Noord-Holland;0376;BLARICUM;Openbaar;0355233534;www.obsbijvanck.nl;Levensboom;4;1261 MX;BLARICUM
41376;18KB;Basisschool Dorp;Eemnesserweg;18-A;1261 HG;BLARICUM;Noord-Holland;0376;BLARICUM;Openbaar;0355334999;www.obblaricum.nl;Eemnesserweg;18-A;1261 HG;BLARICUM
41376;18KI;Samenwerkingschool De Catamaran;Bleekveld;1;1231 PR;LOOSDRECHT;Noord-Holland;1696;WIJDEMEREN;Samenwerking Opb., PC;0355821557;www.swsdecatamaran.nl;Bleekveld;1;1231 PR;LOOSDRECHT
41376;18LT;De Linde;Lindelaan;54;1231 CM;LOOSDRECHT;Noord-Holland;1696;WIJDEMEREN;Openbaar;0355823005;www.obsdelinde.nl;Postbus;94;1230 AB;LOOSDRECHT
41376;18MA;Basisschool Koningin Emma;Fortlaan;9;1405 BM;BUSSUM;Noord-Holland;1942;GOOISE MEREN;Openbaar;0356942697;www.emmaschool.nl;Fortlaan;9;1405 BM;BUSSUM
41376;19JJ;Basisschool De Ploeg;Melkweg;42;1251 PT;LAREN NH;Noord-Holland;0417;LAREN;Openbaar;0355334355;                                                                                ;Melkweg;42;1251 PT;LAREN NH
41421;05ZI;Basisschool de Speelwagen;Conferencelaan;1;1687 RA;WOGNUM;Noord-Holland;0420;MEDEMBLIK;Openbaar;0229571837;www.speelwagen.nl;Postbus;67;1687 ZH;WOGNUM
41421;06AP;Openbare Basisschool De Meridiaan;Schuitevoerderslaan;18;1671 JZ;MEDEMBLIK;Noord-Holland;0420;MEDEMBLIK;Openbaar;0227542215;www.obsdemeridiaan.nl;Schuitevoerderslaan;18;1671 JZ;MEDEMBLIK
41421;09GT;Openbare Basisschool De Kelderswerf;Weerestraat;70;1713 VC;OBDAM;Noord-Holland;1598;KOGGENLAND;Openbaar;0226451967;www.kelderswerf.nl;Postbus;41;1713 ZG;OBDAM
41421;11HN;De Adelaar;Burg Heymansstraat;2;1718 AN;HOOGWOUD;Noord-Holland;0432;OPMEER;Openbaar;0226352325;www.obsdeadelaar.nl;Burg Heymansstraat;2;1718 AN;HOOGWOUD
41421;11TI;De Akker;Meibloem;46-48;1716 VA;OPMEER;Noord-Holland;0432;OPMEER;Openbaar;0226352410;www.akkeropmeer.nl;Meibloem;46-48;1716 VA;OPMEER
41421;12DL;Openbare Basisschool de Dubbele Punt;Koetenburg;14;1719 AR;AARTSWOUD;Noord-Holland;0432;OPMEER;Openbaar;0229582068;www.obsddp.nl;Koetenburg;14;1719 AR;AARTSWOUD
41421;12ES;Basisschool de Klaverwoid;Beukenlaan;79;1676 GS;TWISK;Noord-Holland;0420;MEDEMBLIK;Openbaar;0227542443;www.klaverwoid.nl;Beukenlaan;79;1676 GS;TWISK
41421;12NS;Openbare Basisschool de Plaats;Schoolwerf;1;1657 LD;ABBEKERK;Noord-Holland;0420;MEDEMBLIK;Openbaar;0229581278;www.obsdeplaats.nl;Schoolwerf;1;1657 LD;ABBEKERK
41421;12VS;Basisschool de Langereis;Middengouw;21;1645 PN;URSEM;Noord-Holland;1598;KOGGENLAND;Openbaar;0725021817;www.langereisschool.nl;Middengouw;21;1645 PN;URSEM
41421;13BR;De Grosthuizer Basisschool;Grosthuizen;74;1633 EP;AVENHORN;Noord-Holland;1598;KOGGENLAND;Openbaar;0229541273;www.grosthuizerschool.nl;Grosthuizen;74;1633 EP;AVENHORN
41421;13BS;Openbare Basisschool de Koet;Tripkouw;36;1679 GJ;MIDWOUD;Noord-Holland;0420;MEDEMBLIK;Openbaar;0229201528;www.obsdekoet.nl;Tripkouw;36;1679 GJ;MIDWOUD
41421;13MJ;Basisschool de Ieveling;Het Veer;90;1633 HE;AVENHORN;Noord-Holland;1598;KOGGENLAND;Openbaar;0229541491;www.obsieveling.nl;Het Veer;90;1633 HE;AVENHORN
41421;13MK;Openbare Basisschool de Kraaienboom;Kreek;14;1654 JX;BENNINGBROEK;Noord-Holland;0420;MEDEMBLIK;Openbaar;0229591408;www.kraaienboom.nl;Kreek;14;1654 JX;BENNINGBROEK
41421;13RD;Basisschool De Geert Holle;Kerkebuurt;156;1647 MD;BERKHOUT;Noord-Holland;1598;KOGGENLAND;Openbaar;0229551357;www.geertholle.nl;Kerkebuurt;156;1647 MD;BERKHOUT
41434;04IA;Basisschool Wijdewormer;Wijdewormerplein;1;1456 CB;WIJDEWORMER;Noord-Holland;0880;WORMERLAND;Openbaar;0299425477;                                                                                ;Wijdewormerplein;1;1456 CB;WIJDEWORMER
41434;09DS;Ds Jl De Wagemakerschool;Poortwachtersweg;1;1121 JX;LANDSMEER;Noord-Holland;0415;LANDSMEER;Openbaar;0204824741;www.obsdewagemaker.nl;Poortwachtersweg;1;1121 JX;LANDSMEER
41434;09ES;Openbare Basisschool De Piramide;Langemeerstraat;14-A;1135 JE;EDAM;Noord-Holland;0385;EDAM-VOLENDAM;Openbaar;0299367136;                                                                                ;Postbus;112;1135 ZK;EDAM
41434;09IQ;De Bloeiende Perelaar;Middenpad;1;1461 BW;ZUIDOOSTBEEMSTER;Noord-Holland;0370;BEEMSTER;Openbaar;0299422271;www.bloeiendeperelaar.nl;Middenpad;1;1461 BW;ZUIDOOSTBEEMSTER
41434;09ZP;Openbare Basisschool De Stap;Dr. M.L. Kingstraat;2;1121 CP;LANDSMEER;Noord-Holland;0415;LANDSMEER;Openbaar;0204821930;www.obsdestap.nl;Dr. M.L. Kingstraat;2;1121 CP;LANDSMEER
41434;10VP;De Blauwe Morgenster;Nicolaas Cromhoutlaan;2;1462 JL;MIDDENBEEMSTER;Noord-Holland;0370;BEEMSTER;Openbaar;0299681480;www.blauwemorgenster.nl;Nicolaas Cromhoutlaan;2;1462 JL;MIDDENBEEMSTER
41434;11GT;Openbare Basisschool H M van Randwijk;Gruttostraat;3;1452 XH;ILPENDAM;Noord-Holland;0852;WATERLAND;Openbaar;0204361817;www.vanrandwijkschool.nl;Gruttostraat;3;1452 XH;ILPENDAM
41434;11SO;Openbare Basisschool De Fuik;Den Ilp;88-A;1127 PH;DEN ILP;Noord-Holland;0415;LANDSMEER;Openbaar;0204824225;                                                                                ;Den Ilp;88-A;1127 PH;DEN ILP
41434;18EP;De Harpoen;Weiver;2;1546 LB;JISP;Noord-Holland;0880;WORMERLAND;Openbaar;0756423839;www.obsdeharpoen.nl;Weiver;2;1546 LB;JISP
